URL,Grade,Grade Accepted,Bank,Review,Product,Proxy Used,Status,Clear Conditions,Polite Employee,Availability,Convenience,City,Date
https://www.banki.ru/services/responses/bank/response/12626949,0,False,"Информация по кредитной карте/оплата задолженности – отзыв о Совкомбанке от ""user-157018178943"" | Банки.ру","14 октября примерно в 12:40 обратился в чат поддержки банка, там оперативно помогли с моим вопросом ...",Отзывы о кредитных картах Совкомбанка,False,good,3,3,3,3,Новый Уренгой (Ямало-Ненецкий автономный округ),14.10.2025 11:23
https://www.banki.ru/services/responses/bank/response/12626950,0,False,Unknown,"Заказав дебетовую Альфа-Карту, возникли проблемы с приложением и активацией карты. Курьер не до конц...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Ульяновск (Ульяновская область),14.10.2025 11:23
https://www.banki.ru/services/responses/bank/response/12626951,5,False,"Похвал – отзыв о Альфа-Банке от ""user-583623055289"" | Банки.ру","Все в порядке у банка, хорошо с клиентоориентированностью и есть реальная выгода мне как клиенту. Пр...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Пермь,14.10.2025 11:23
https://www.banki.ru/services/responses/bank/response/12626952,5,False,"Обмен валюты – отзыв о Камкомбанке от ""user-259621884938"" | Банки.ру","03.10.2025 г. в 18:46 ч. я приехал в филиал банка по адресу: Москва, пл. Победы, д. 2, корп. 1. чтоб...",Отзывы о продуктах Камкомбанка,False,good,3,3,3,3,Москва,14.10.2025 11:23
https://www.banki.ru/services/responses/bank/response/12626953,5,False,Unknown,"Сотрудники помогли мне разобраться в приложении, также привязать туда карты и стикер, каждый сотрудн...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Москва,14.10.2025 11:24
https://www.banki.ru/services/responses/bank/response/12626954,5,False,"получил деньги за друга! – отзыв о Альфа-Банке от ""user-435823055294"" | Банки.ру","пригласил друга но мне не начисляли деньги, и я позвонил в поддержку мне все подробно рассказали и с...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Москва,14.10.2025 11:24
https://www.banki.ru/services/responses/bank/response/12626955,5,False,Unknown,Выражаю благодарность за быстрое рассмотрение заявки на кредит и индивидуальный подход к клиенту. Со...,Отзывы о кредитных картах Совкомбанка,False,good,3,3,3,3,Тюмень,14.10.2025 11:24
https://www.banki.ru/services/responses/bank/response/12626956,5,False,"Отличный сервис и быстрое оформление карты в Альфа - Банке – отзыв о Альфа-Банке от ""user-374923055291"" | Банки.ру",  Хочу поделиться своим положительным опытом взаимодействия с Альфа-Банком. 16 сентября я обратилась...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Новокузнецк,14.10.2025 11:24
https://www.banki.ru/services/responses/bank/response/12626957,3,True,Unknown,"20.06.2025 я приобрел билеты в кино через сервис Кинопоиск, оплату совершал с помощью карты Яндекс П...",Отзывы о дебетовых картах Яндекс Банка,False,good,1,3,2,3,Одинцово (Москва и область),14.10.2025 11:25
https://www.banki.ru/services/responses/bank/response/12626958,0,False,"Отзыв на обслуживание – отзыв о Банке Русский Стандарт от ""user-722921115315"" | Банки.ру","с 21 года обращаюсь в ваш банк, изначально сюда привел муж. Всем довольны при каждом посещении, в оф...",Отзывы о кредитах Банка Русский Стандарт,False,good,3,3,3,3,Липецк (Липецкая область),14.10.2025 11:25
https://www.banki.ru/services/responses/bank/response/12626959,0,False,Unknown,"Хочу поблагодарить специалиста банка Артема доб номер 76**8. 14/10/25 все очень понятно, доступно об...",Отзывы о продуктах Совкомбанка,False,good,3,0,0,0,Красноярск (Красноярский край),14.10.2025 11:25
https://www.banki.ru/services/responses/bank/response/12626960,5,False,"Добрый менеджер – отзыв о Альфа-Банке от ""user-556123055311"" | Банки.ру",Хочу выразить благодарность сотрудникам Альфа-Банка за оперативную и качественную работу. Недавно я ...,Отзывы о дебетовых картах Альфа-Банка,False,good,0,0,0,0,Челябинск,14.10.2025 11:25
https://www.banki.ru/services/responses/bank/response/12626961,5,False,"Очень удобно – отзыв о Альфа-Банке от ""user-784823055306"" | Банки.ру","Здравствуйте, хочу поделиться удобством сервиса получения кредита. 31.09.2025 заполнил заявку в прил...",Отзывы о кредитах Альфа-Банка,False,good,3,3,3,3,Магнитогорск,14.10.2025 11:26
https://www.banki.ru/services/responses/bank/response/12626962,5,False,"Был вопрос по поводу карты. – отзыв о Альфа-Банке от ""user-723823055313"" | Банки.ру","При получение карты были вопросы про мобильный банк, и ограничения по карте, написал в поддержку, сп...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Мышкин,14.10.2025 11:27
https://www.banki.ru/services/responses/bank/response/12626963,0,False,"Хороший банк – отзыв о Альфа-Банке от ""user-343413319102"" | Банки.ру","В сентябре обратился в данный банк, с целью получить дебетовую карту. Приехал курьер, скачал приложе...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Набережные Челны,14.10.2025 11:27
https://www.banki.ru/services/responses/bank/response/12626964,0,False,"Спасибо за помощь – отзыв о Альфа-Банке от ""user-588723055332"" | Банки.ру",Альфа-Банк заслуживает высокой оценки за работу своей банковской системы и предоставляемых услуг. За...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Краснодар (Краснодарский край),14.10.2025 11:27
https://www.banki.ru/services/responses/bank/response/12626965,5,False,"Установка мобильного приложения – отзыв о Альфа-Банке от ""user-274015125565"" | Банки.ру","Писала в поддержку что бы помогли установить приложение, сотрудники быстро отреагировали, назначили ...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Омск,14.10.2025 11:27
https://www.banki.ru/services/responses/bank/response/12626966,0,False,"Онлайн копилка – отзыв о Совкомбанке от ""user-585318678026"" | Банки.ру",Обратился в чат с вопросом 14.10.2025 в 12:52. Ответила оператор Латыфа А-ва.  Первый вопрос был: ис...,Отзывы о вкладах Совкомбанка,False,good,3,3,3,3,Нижний Тагил (Свердловская область),14.10.2025 11:27
https://www.banki.ru/services/responses/bank/response/12626967,0,False,"Подписка Альфа-смарт – отзыв о Альфа-Банке от ""user-539523055261"" | Банки.ру","летом по работе мне оформили альфа-карту, при её получении сотрудница, выдававшая карту не сообщила ...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Челябинск (Челябинская область),14.10.2025 11:28
https://www.banki.ru/services/responses/bank/response/12626968,5,False,Unknown,Оставляю положительный отзыв о работе службы поддержки Альфа-Банка. После осуществления перевода бли...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Мелеуз (Республика Башкортостан),14.10.2025 11:28
https://www.banki.ru/services/responses/bank/response/12626969,1,True,Unknown,"Взяла кредитную карту в Уралсиб, были заманчивые условия с предоставлением льготного периода. При по...",Отзывы о кредитных картах Уралсиба,False,good,1,2,1,1,Москва,14.10.2025 11:28
https://www.banki.ru/services/responses/bank/response/12626970,5,False,"помощь – отзыв о Альфа-Банке от ""user-607823055339"" | Банки.ру",Альфа-Банк — один из крупнейших частных банков в России с широким спектром услуг: от розничного и ко...,Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Жуково,14.10.2025 11:28
https://www.banki.ru/services/responses/bank/response/12626971,0,False,Unknown,Спасибо оператору 7***2 за подробный и быстрый ответ. Очень приятно такое обслуживание! Вопрос был п...,Отзывы о дебетовых картах ВТБ,False,good,3,3,3,3,Саратов (Саратовская область),14.10.2025 11:28
https://www.banki.ru/services/responses/bank/response/12626972,0,False,"Отзыв Диане – отзыв о Банке Русский Стандарт от ""user-898623055338"" | Банки.ру",Был в офисе 14 октября 2025 года хотел оплатить кредит. Я не помнил суммы сколько нужно внести и обр...,Отзывы о кредитах Банка Русский Стандарт,False,good,3,3,3,3,Курск (Санкт-Петербург и область),14.10.2025 11:28
https://www.banki.ru/services/responses/bank/response/12626973,5,False,"карта супер – отзыв о Альфа-Банке от ""user-253423055336"" | Банки.ру",карта очень хорошая удобная очень легко пользоватся дизайн очень хороший много всяких плюшек хороший...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Сычевка,14.10.2025 11:28
https://www.banki.ru/services/responses/bank/response/12626974,0,False,"Отзыв о Яндекс банке – отзыв о Яндекс Банке от ""user-380114806255"" | Банки.ру","Добрый день. Оплатила недавно за покупку по qr, случайно как-то оплатилось 2 раза. Написала в онлайн...",Отзывы о продуктах Яндекс Банка,False,good,3,3,3,3,Тверь (Тверская область),14.10.2025 11:29
https://www.banki.ru/services/responses/bank/response/12626975,0,False,"Благодарность – отзыв о ВТБ от ""user-552323055347"" | Банки.ру",Выражаю благодарность оператору Наталье (табельный номер 70**42) за оперативную помощь оказанную мне...,Отзывы о кредитных картах ВТБ,False,good,3,3,3,3,Кострома (Костромская область),14.10.2025 11:29
https://www.banki.ru/services/responses/bank/response/12626976,5,False,"Отличный представитель банка, рекомендую 👍 – отзыв о Альфа-Банке от ""user-122921389480"" | Банки.ру",Хочу поблагодарить представителя Альфа Банка за консультацию и выдачу дебетовой карты 💳 Всё прошло у...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Ульяновск (Ульяновская область),14.10.2025 11:29
https://www.banki.ru/services/responses/bank/response/12626977,5,False,"Выгодные условия и государственная надежность – отзыв о Россельхозбанке от ""user-499221391025"" | Банки.ру",Являюсь клиентом банка РСХБ с 2015 года. На протяжении всего этого времени размещаю вклады. Хочется ...,Отзывы о вкладах Россельхозбанка,False,good,3,3,3,3,Сафоново,14.10.2025 11:29
https://www.banki.ru/services/responses/bank/response/12626978,0,False,Unknown,"Мною, были преобретен спортивные товары 11.09.2025 с помощью карты Газпромбанк на сумму 13159 руб. В...",Отзывы о дебетовых картах Газпромбанка,False,good,0,0,0,0,Тольятти (Самарская область),14.10.2025 11:29
https://www.banki.ru/services/responses/bank/response/12626979,5,False,"Оформление карты – отзыв о Альфа-Банке от ""user-490023055346"" | Банки.ру","Решила оформить карту Альфа банка, в офисе встретили приветливые сотрудники, очереди нет. Сотрудник ...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Североморск,14.10.2025 11:29
https://www.banki.ru/services/responses/bank/response/12626980,0,False,,,,False,"Error:Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""div.lbb810226""}
  (Session info: chrome=141.0.7390.123); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#nosuchelementexception
Stacktrace:
	GetHandleVerifier [0x0x9cfe43+66515]
	GetHandleVerifier [0x0x9cfe84+66580]
	(No symbol) [0x0x7bdc48]
	(No symbol) [0x0x808704]
	(No symbol) [0x0x808aab]
	(No symbol) [0x0x84f482]
	(No symbol) [0x0x82b214]
	(No symbol) [0x0x84cba7]
	(No symbol) [0x0x82afc6]
	(No symbol) [0x0x7fc2ca]
	(No symbol) [0x0x7fd154]
	GetHandleVerifier [0x0xc27353+2521315]
	GetHandleVerifier [0x0xc222d3+2500707]
	GetHandleVerifier [0x0x9f7c94+229924]
	GetHandleVerifier [0x0x9e81f8+165768]
	GetHandleVerifier [0x0x9eecad+193085]
	GetHandleVerifier [0x0x9d8158+100072]
	GetHandleVerifier [0x0x9d82f0+100480]
	GetHandleVerifier [0x0x9c25aa+11066]
	BaseThreadInitThunk [0x0x7565fcc9+25]
	RtlGetAppContainerNamedObjectPath [0x0x76fb82ae+286]
	RtlGetAppContainerNamedObjectPath [0x0x76fb827e+238]
",0,0,0,0,,
https://www.banki.ru/services/responses/bank/response/12626981,5,False,"Я осталась довольна – отзыв о Альфа-Банке от ""m*******@gmail.com"" | Банки.ру","Являюсь клиентом Альфа-Банка совсем недавно, и вот обнаружила, что подключена платная услуга, о кото...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Москва,14.10.2025 11:29
https://www.banki.ru/services/responses/bank/response/12626982,0,False,"Получение курьера дебетовой карты онлайн – отзыв о Альфа-Банке от ""user-260723055352"" | Банки.ру","Я К-ов Евгений А-ич, получил сегодня (14 октября) дебетовую альфу карту, через курьера Евгения, встр...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Муром (Владимирская область),14.10.2025 11:30
https://www.banki.ru/services/responses/bank/response/12626983,5,False,"Удобное приложение – отзыв о Альфа-Банке от ""user-204923055371"" | Банки.ру",Хочу поделиться положительным опытом сотрудничества с Альфа-Банком. За время использования услуг бан...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Нижневартовск (Ханты-Мансийский автономный округ),14.10.2025 11:30
https://www.banki.ru/services/responses/bank/response/12626984,5,False,"Спасибо, альфа банк! – отзыв о Альфа-Банке от ""user-451517903013"" | Банки.ру"," Хочу оставить положительный отзыв о работе сотрудников Альфа-Банка и поделиться историей, как мне п...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Санкт-Петербург,14.10.2025 11:30
https://www.banki.ru/services/responses/bank/response/12626985,5,False,"Оформление дебетовой карты – отзыв о ПСБ от ""user-17597679377"" | Банки.ру","Обратился в банк рассказали про дебетовую карту ""твой кэшбэк"". Сотрудник Куличкова Кристина предложи...",Отзывы о дебетовых картах ПСБ,False,good,3,3,3,3,Липецк,14.10.2025 11:31
https://www.banki.ru/services/responses/bank/response/12626986,0,False,"Владимир ДО Коломенское – отзыв о Московском кредитном банке от ""user-504423055372"" | Банки.ру","добрый день!

Сегодня была в офисе у метро коломенское! Меня вызвал к себе С-ин Владимир. Очень вежл...",Отзывы о вкладах Московского кредитного банка,False,good,3,3,3,3,Москва,14.10.2025 11:31
https://www.banki.ru/services/responses/bank/response/12626987,0,False,"Отличный сервис и поддержка на высшем уровне! – отзыв о Альфа-Банке от ""user-269323055360"" | Банки.ру",Хочу поделиться своим положительным опытом сотрудничества с Альфа-Банком. Уже несколько лет я являюс...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Набережные Челны (Республика Татарстан),14.10.2025 11:32
https://www.banki.ru/services/responses/bank/response/12626988,5,False,Unknown,Обращалась в Банк Казани по адресу: ул. Сибирский тракт 7/6 для обмена валюты в отпуск. Сотрудник С-...,Отзывы о продуктах Банка Казани,False,good,3,3,3,3,Казань (Республика Татарстан),14.10.2025 11:32
https://www.banki.ru/services/responses/bank/response/12626989,2,False,"Снижение кредитного лимита – отзыв о ВТБ от ""user-407811335735"" | Банки.ру","Сейчас зашла в мобильный банк и не поверила глазам своим- ВТБ в одностороннем порядке,без предупрежд...",Отзывы о кредитных картах ВТБ,False,good,1,2,1,2,Москва,14.10.2025 11:32
https://www.banki.ru/services/responses/bank/response/12626990,5,False,"Гибкий подход к решению сложных ситуаций – отзыв о Банке Ozon от ""user-347723055376"" | Банки.ру","Добрый день, хочу оставить положительный отзыв о работе специалистов поддержки Озон банка. У меня бы...",Отзывы о продуктах Банка Ozon,False,good,3,3,3,3,Санкт-Петербург,14.10.2025 11:32
https://www.banki.ru/services/responses/bank/response/12626991,5,False,"Контактный центр – отзыв о Совкомбанке от ""user-424314913724"" | Банки.ру","Позвонила сегодня на горячую линию,ответила девушка.Мой вопрос был такой почему не пришли баллы за м...",Отзывы о продуктах Совкомбанка,False,good,3,3,3,3,Кудымкар (Пермский край),14.10.2025 11:32
https://www.banki.ru/services/responses/bank/response/12626992,0,False,"Получение платежного стикера AlfaBank – отзыв о Альфа-Банке от ""user-359419661376"" | Банки.ру",7 октября заказала платежный стикер к карте АльфаБанка. Встреча с представителем банка была назначен...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Саранск (Республика Мордовия),14.10.2025 11:32
https://www.banki.ru/services/responses/bank/response/12626993,5,False,"Добрые слова – отзыв о Альфа-Банке от ""user-880823055396"" | Банки.ру","Хочу сказать спасибо, очень удобный и приятный банк, приложение хорошо проработано, много акций и уд...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Тюмень (Тюменская область),14.10.2025 11:32
https://www.banki.ru/services/responses/bank/response/12626994,5,False,"Оформление карты с доставкой на дом – отзыв о Альфа-Банке от ""user-842023055356"" | Банки.ру",Хочу поделиться положительным опытом получения дебетовой карты от Альфа-Банка с доставкой. Всё было ...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Челябинск,14.10.2025 11:32
https://www.banki.ru/services/responses/bank/response/12626995,5,False,"Помогли решить проблему – отзыв о Альфа-Банке от ""user-248023053972"" | Банки.ру","Сегодня у меня со счета списали 149 рублей. Я написала в чат поддержки и спросила ""может быть у меня...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Москва,14.10.2025 11:33
https://www.banki.ru/services/responses/bank/response/12626996,1,True,"Газпромбанк не заинтересован в клиентах – отзыв о Газпромбанке от ""user-251019779958"" | Банки.ру","В Газпромбанк есть премиальная система обслуживания, точнее должна быть, но сотрудники не хотят или ...",Отзывы о дебетовых картах Газпромбанка,False,good,1,1,1,1,Москва,14.10.2025 11:33
https://www.banki.ru/services/responses/bank/response/12626997,5,False,"Отличный банк – отзыв о Альфа-Банке от ""user-758623055397"" | Банки.ру","Пользуюсь хорошая карта и хороши банк ,кешбек отличный на всё ,также и заправка и переводы, всё устр...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Холм,14.10.2025 11:33
https://www.banki.ru/services/responses/bank/response/12626998,5,False,"Помогли разобраться со счетами – отзыв о Альфа-Банке от ""user-262623055386"" | Банки.ру",,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Новосибирск (Новосибирская область),14.10.2025 11:34
https://www.banki.ru/services/responses/bank/response/12626999,1,False,"Ввели в заблуждение – отзыв о Альфа-Банке от ""user-782015915877"" | Банки.ру",Добрый день! Все началось с акции получи 5000 за второй совет. Первый совет я уже сделал и друг откр...,Отзывы о продуктах Альфа-Банка,False,good,1,2,1,2,Саратов (Саратовская область),14.10.2025 11:34
https://www.banki.ru/services/responses/bank/response/12627000,5,False,"Отказ Альфа-карты – отзыв о Альфа-Банке от ""user-717323055288"" | Банки.ру",,Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Кудымкар,14.10.2025 11:34
https://www.banki.ru/services/responses/bank/response/12627001,5,False,"Советую всем альфа карту – отзыв о Альфа-Банке от ""user-549423055395"" | Банки.ру",,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Липецк,14.10.2025 11:34
https://www.banki.ru/services/responses/bank/response/12627002,0,False,"Отличный банк – отзыв о Совкомбанке от ""user-679523055209"" | Банки.ру","В онлайн-чат всегда готовы прийти на помощь, как верный друг, готовый поддержать в трудную минуту. В...",Отзывы о дебетовых картах Совкомбанка,False,good,3,3,3,3,Красноярск,14.10.2025 11:34
https://www.banki.ru/services/responses/bank/response/12627003,5,False,"Похвала – отзыв о Альфа-Банке от ""user-629223055420"" | Банки.ру","Мне все нравится в использовании данной карты, кешбек и разные плюшки. Я перешел на альфа банк с кар...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Череповец (Вологодская область),14.10.2025 11:34
https://www.banki.ru/services/responses/bank/response/12627004,5,False,"банк супер – отзыв о Альфа-Банке от ""user-552523055419"" | Банки.ру","Альфа-Банк – это лучший банк, с которым мне приходилось работать. Очень удобное и интуитивное мобиль...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Юрга,14.10.2025 11:35
https://www.banki.ru/services/responses/bank/response/12627005,5,False,"Благодарность – отзыв о Банке Русский Стандарт от ""user-635723055429"" | Банки.ру",Я давно являюсь клиентом этого банка. Обслуживаюсь в отделении в городе Коломна. Всегда быстрое обсл...,Отзывы о вкладах Банка Русский Стандарт,False,good,3,3,3,3,Коломна,14.10.2025 11:35
https://www.banki.ru/services/responses/bank/response/12627006,5,False,"Спасибо за хорошее обслуживание – отзыв о Альфа-Банке от ""user-258823055428"" | Банки.ру",,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Бузулук (Оренбургская область),14.10.2025 11:35
https://www.banki.ru/services/responses/bank/response/12627007,0,False,"Отвратительный сервис – отзыв о Банке Ozon от ""user-833123055374"" | Банки.ру","Заблокировали дебетовую карту, по причине подозрительных транзакций. ФССП наложило ограничения на сч...",Отзывы о дебетовых картах Банка Ozon,False,good,1,1,1,1,Курск (Санкт-Петербург и область),14.10.2025 11:35
https://www.banki.ru/services/responses/bank/response/12627008,0,False,"Спасибо за консультацию! – отзыв о Альфа-Банке от ""user-672812581311"" | Банки.ру",Обращалась в чат альфа банка 01.10.2025. Хотела получить помощь и подробный ответ о досрочном погаше...,Отзывы о кредитах Альфа-Банка,False,good,3,3,3,3,Владимир (Владимирская область),14.10.2025 11:36
https://www.banki.ru/services/responses/bank/response/12627009,5,False,"Мне очень нравится альфа банк – отзыв о Альфа-Банке от ""user-486623055436"" | Банки.ру",мне очень понравилось как работает карта и услуги в ней я долгое время думала какую карту за казать ...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Норильск (Красноярский край),14.10.2025 11:36
https://www.banki.ru/services/responses/bank/response/12627010,0,False,"Переофрмление вклада – отзыв о Банке Русский Стандарт от ""user-350123055403"" | Банки.ру","Пришла в отделение банка в г.Королев 14.10 в 11 утра на переоформление вклада, села к сотруднице Ана...",Отзывы о вкладах Банка Русский Стандарт,False,good,3,3,3,3,Королев (Москва и область),14.10.2025 11:36
https://www.banki.ru/services/responses/bank/response/12627011,5,False,"Все очень хорошо – отзыв о Альфа-Банке от ""user-136623055449"" | Банки.ру","Мне понравилось обслуживание альфа,очень удобно и быстро  Девушка которая привозила мне карту была о...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Курск,14.10.2025 11:36
https://www.banki.ru/services/responses/bank/response/12627012,5,False,"Рекомендую Альфа-банк за хорошее обслуживание👍 – отзыв о Альфа-Банке от ""user-518623055457"" | Банки.ру","7 октября столкнулась с проблемой перевода денег в Альфа-Банке , обратилась на горячую линию к ассис...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Санкт-Петербург,14.10.2025 11:36
https://www.banki.ru/services/responses/bank/response/12627013,0,False,"Бонус за друга – отзыв о Альфа-Банке от ""user-359223055458"" | Банки.ру","В сентябре и до 6 октября у Альфа-Банка проходила акция ""5000 рублей за два совета"". Я пригласил дву...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Белгород (Белгородская область),14.10.2025 11:36
https://www.banki.ru/services/responses/bank/response/12627014,5,False,"Хочу выразить свои положительные эмоции – отзыв о Альфа-Банке от ""user-627123055447"" | Банки.ру","Банк просто потрясающий, все операции быстрые, так же, очень хорошие вознаграждения дают за друзей и...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Тула,14.10.2025 11:36
https://www.banki.ru/services/responses/bank/response/12627015,0,False,"Комиссия за уведомления – отзыв о Банке Ozon от ""user-452323055407"" | Банки.ру","14.10.25 вошла в личный кабинет Озон и увидела, что списали комиссию за уведомления. Написала в чат ...",Отзывы о дебетовых картах Банка Ozon,False,good,3,3,3,3,Сочи (Краснодарский край),14.10.2025 11:37
https://www.banki.ru/services/responses/bank/response/12627016,5,False,"Самый лучший оператор – отзыв о ВТБ от ""user-957423055416"" | Банки.ру",,Отзывы о дебетовых картах ВТБ,False,good,3,3,3,3,Киров (Калужская область),14.10.2025 11:37
https://www.banki.ru/services/responses/bank/response/12627017,5,False,"помощь – отзыв о Альфа-Банке от ""user-961623054533"" | Банки.ру",17 августа переводил со своей карты Альфа‑Банка на карту друга в другом банке и получил блокировку к...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Златоуст,14.10.2025 11:37
https://www.banki.ru/services/responses/bank/response/12627018,0,False,"Покупка доллара – отзыв о Камкомбанке от ""user-471523055434"" | Банки.ру",Посетила отделение Камкомбанка на ул. Мавлютова в г. Казань 14.10.2025 в 11.02. Время ожидания в оче...,Отзывы о продуктах Камкомбанка,False,good,3,3,3,3,Казань (Республика Татарстан),14.10.2025 11:37
https://www.banki.ru/services/responses/bank/response/12627019,5,False,"Быстрая поддержка – отзыв о Альфа-Банке от ""user-933923055446"" | Банки.ру",Я обращался в поддержку Альфа банка с вопросом о выплате за акцию приведи друга мне в поддержке отве...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Тихорецк,14.10.2025 11:37
https://www.banki.ru/services/responses/bank/response/12627020,5,False,Unknown,"Недавно хотел открыть накопительный вклад в Альфа-Банке, и мне очень помогла сотрудница Мария. Она в...",Отзывы о вкладах Альфа-Банка,False,good,3,3,3,3,Челябинск,14.10.2025 11:37
https://www.banki.ru/services/responses/bank/response/12627021,0,False,"Изменение лимита карты – отзыв о Банке Ozon от ""user-86037877479"" | Банки.ру",25 сентября обращалась для уточнения информации о возможности изменения лимита кредитной карты (хоте...,Отзывы о кредитных картах Банка Ozon,False,good,3,3,3,3,Пенза (Пензенская область),14.10.2025 11:37
https://www.banki.ru/services/responses/bank/response/12627022,0,False,Unknown,"Здравствуйте, обратился как в Альфа Банк как физ. лицо, случилась такая ситуаци, что при пополнении ...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Абакан (Республика Хакасия),14.10.2025 11:38
https://www.banki.ru/services/responses/bank/response/12627023,5,False,"Благодарность за безупречный сервис: как в Альфа-Банке помогли выбрать идеальную карту – отзыв о Альфа-Банке от ""user-520722707744"" | Банки.ру",Хочу поделиться положительным опытом общения с сотрудником Альфа-Банка и выразить благодарность сотр...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Фокино (Приморский край),14.10.2025 11:38
https://www.banki.ru/services/responses/bank/response/12627024,5,False,"Помощь – отзыв о Альфа-Банке от ""user-520522214102"" | Банки.ру",10 августа 2025 обратилась в онлайн чат с вопросом почему не зачли отзыв и с просьбой рассказать как...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Волгоград (Волгоградская область),14.10.2025 11:38
https://www.banki.ru/services/responses/bank/response/12627025,5,False,"Помогли в тяжелой ситуации! – отзыв о Альфа-Банке от ""user-698423055430"" | Банки.ру","Я была в тяжелый ситуации , мне необходимо было установить приложение , из-за другого телефона, заяв...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Самара,14.10.2025 11:38
https://www.banki.ru/services/responses/bank/response/12627026,5,False,"Отличный банк – отзыв о Альфа-Банке от ""user-314823055389"" | Банки.ру","Отличный кэшбэк, карте уже 3 года поддержка отвечает моментально, в банке сотрудники отзывчивые и оп...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Волгоград,14.10.2025 11:38
https://www.banki.ru/services/responses/bank/response/12627027,5,False,"Обращение в альфа банк – отзыв о Альфа-Банке от ""user-128521532161"" | Банки.ру","Обращался в чат поддержки 3 октября с вопросом про накопительный счёт,ответил сотрудник Григорий,объ...",Отзывы о продуктах Альфа-Банка,False,good,3,3,3,3,Волгоград,14.10.2025 11:39
https://www.banki.ru/services/responses/bank/response/12627028,5,False,"Отзыв о дебетовой карте. – отзыв о Альфа-Банке от ""user-496023055483"" | Банки.ру","Получила карту 2 недели назад, при получении мне очень понятно всё объяснили и как пользоваться кэшб...",Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Северск,14.10.2025 11:39
https://www.banki.ru/services/responses/bank/response/12627029,0,False,"Благодарность менеджеру – отзыв о Банке Русский Стандарт от ""user-373815035067"" | Банки.ру",14 октября 2025 Года подходил в отделение банка по алкоголю город Ижевск улица Петрова 29 за получен...,Отзывы о дебетовых картах Банка Русский Стандарт,False,good,3,3,3,3,Ижевск (Удмуртская Республика),14.10.2025 11:39
https://www.banki.ru/services/responses/bank/response/12627030,5,False,"Самый классный Альфа-Банк – отзыв о Альфа-Банке от ""user-586121057075"" | Банки.ру",Мне очень нравится Альфа-Банк спасибо большое самый крутой банк на свете заходите и делайте дебетову...,Отзывы о дебетовых картах Альфа-Банка,False,good,3,3,3,3,Ставрополь (Ставропольский край),14.10.2025 11:39
